Date,Open,High,Low,Close,Adj Close,Volume
2005-04-26,319.75,320.75,319.5,322.75,322.75,71
2005-04-27,323.25,324.5,323.0,319.5,319.5,16
2005-04-28,319.5,320.5,319.5,317.25,317.25,25
2005-04-29,318.0,318.0,315.0,318.0,318.0,6
2005-05-02,315.0,315.0,312.0,314.5,314.5,6
2005-05-03,308.25,308.25,308.25,308.25,308.25,6
2005-05-04,308.25,308.25,308.25,308.25,308.25,1
2005-05-05,309.0,309.0,309.0,305.0,305.0,1
2005-05-06,309.5,309.5,309.5,309.5,309.5,2
2005-05-09,309.75,309.75,309.75,305.5,305.5,2
2005-05-10,312.5,312.5,312.5,312.5,312.5,0
2005-05-11,306.0,306.0,306.0,306.0,306.0,0
2005-05-12,301.5,301.5,301.5,301.5,301.5,0
2005-05-13,296.5,296.5,296.5,296.5,296.5,673
2005-05-16,303.75,305.75,303.5,306.25,306.25,516
2005-05-17,307.5,308.5,306.0,310.0,310.0,193
2005-05-18,310.0,311.0,309.25,315.0,315.0,406
2005-05-19,315.0,317.5,315.0,309.5,309.5,151
2005-05-20,309.5,311.0,308.75,313.0,313.0,1126
2005-05-23,314.0,318.0,314.0,333.75,333.75,1288
2005-05-24,332.0,334.0,329.5,332.0,332.0,781
2005-05-25,331.0,334.0,329.0,330.25,330.25,156
2005-05-26,329.5,330.25,328.0,337.75,337.75,1250
2005-05-27,338.5,342.0,337.0,335.0,335.0,1664
2005-05-31,341.0,342.75,338.5,331.75,331.75,351
2005-06-01,330.5,331.75,330.0,331.5,331.5,756
2005-06-02,330.0,330.5,327.75,323.5,323.5,403
2005-06-03,322.25,323.5,321.0,323.25,323.25,1003
2005-06-06,325.5,328.75,322.75,322.5,322.5,448
2005-06-07,320.5,322.5,319.0,319.25,319.25,480
2005-06-08,318.5,318.75,317.5,313.25,313.25,836
2005-06-09,312.75,314.5,312.5,314.25,314.25,232
2005-06-10,314.5,316.0,314.25,313.5,313.5,912
2005-06-13,314.0,316.25,314.0,313.75,313.75,969
2005-06-14,314.0,314.0,309.5,316.0,316.0,497
2005-06-15,316.0,318.5,315.25,323.0,323.0,650
2005-06-16,323.0,326.25,322.5,323.5,323.5,331
2005-06-17,323.75,327.0,323.5,327.5,327.5,1345
2005-06-20,331.0,335.5,327.75,339.0,339.0,736
2005-06-21,338.5,340.0,332.25,335.0,335.0,596
2005-06-22,335.0,340.5,334.75,336.0,336.0,597
2005-06-23,335.25,338.5,334.25,331.75,331.75,89
2005-06-24,331.0,335.0,331.0,339.5,339.5,547
2005-06-27,339.5,340.0,334.0,331.0,331.0,287
2005-06-28,330.0,331.5,326.5,327.75,327.75,155
2005-06-29,328.0,331.0,328.0,328.5,328.5,367
2005-06-30,327.0,328.5,325.0,321.5,321.5,12
2005-07-01,324.0,324.0,322.0,324.25,324.25,7
2005-07-05,324.75,324.75,324.75,337.0,337.0,6
2005-07-06,332.0,332.0,332.0,332.0,332.0,242
2005-07-07,334.75,334.75,334.75,334.75,334.75,106
2005-07-08,333.0,333.0,331.0,328.5,328.5,106
2005-07-11,327.0,327.0,327.0,327.0,327.0,11
2005-07-12,327.0,327.75,327.0,323.75,323.75,11
2005-07-13,332.0,332.0,332.0,332.0,332.0,15
2005-07-14,332.0,332.0,332.0,338.0,338.0,576
2005-07-15,343.0,348.0,342.5,348.5,348.5,2348
2005-07-18,351.5,352.5,342.25,352.25,352.25,884
2005-07-19,351.25,352.0,350.5,338.5,338.5,740
2005-07-20,338.0,338.75,333.5,333.25,333.25,793
2005-07-21,334.25,334.75,330.0,327.0,327.0,707
2005-07-22,327.5,331.0,327.5,330.5,330.5,679
2005-07-25,331.0,331.0,324.75,325.75,325.75,320
2005-07-26,326.5,329.0,325.25,328.5,328.5,370
2005-07-27,326.25,329.25,325.25,330.5,330.5,723
2005-07-28,331.0,333.25,331.0,333.0,333.0,253
2005-07-29,332.5,334.0,332.0,327.75,327.75,610
2005-08-01,328.0,329.25,326.0,330.5,330.5,542
2005-08-02,331.0,334.5,331.0,332.0,332.0,868
2005-08-03,332.5,332.75,328.25,326.0,326.0,586
2005-08-04,326.0,327.0,323.75,325.0,325.0,339
2005-08-05,325.0,326.5,324.25,320.0,320.0,878
2005-08-08,321.75,325.5,321.75,322.25,322.25,196
2005-08-09,322.0,322.0,320.0,319.5,319.5,150
2005-08-10,319.5,319.75,319.0,323.5,323.5,683
2005-08-11,323.5,324.25,322.75,326.25,326.25,240
2005-08-12,327.5,328.25,325.75,321.25,321.25,228
2005-08-15,320.0,320.5,318.5,315.75,315.75,69
2005-08-16,315.25,317.0,315.0,310.25,310.25,209
2005-08-17,310.5,312.5,310.5,314.25,314.25,138
2005-08-18,314.25,317.0,314.25,320.75,320.75,332
2005-08-19,321.0,321.5,319.75,325.25,325.25,131
2005-08-22,324.0,325.5,322.5,323.0,323.0,66
2005-08-23,322.75,323.0,322.25,317.25,317.25,66
2005-08-24,316.5,317.5,316.5,314.0,314.0,54
2005-08-25,314.25,314.25,311.75,315.75,315.75,205
2005-08-26,315.75,315.75,314.75,312.25,312.25,238
2005-08-29,313.25,315.25,313.0,310.5,310.5,306
2005-08-30,310.5,310.5,309.25,307.25,307.25,35
2005-08-31,307.75,308.0,306.75,301.5,301.5,7
2005-09-01,303.0,307.25,303.0,306.75,306.75,1
2005-09-02,308.0,308.0,308.0,305.0,305.0,1
2005-09-06,305.25,305.25,305.25,305.5,305.5,1
2005-09-07,303.5,303.5,303.5,303.5,303.5,0
2005-09-08,309.0,309.0,309.0,309.0,309.0,0
2005-09-09,313.0,313.0,313.0,313.0,313.0,0
2005-09-12,313.0,313.0,313.0,313.0,313.0,0
2005-09-13,316.5,316.5,316.5,316.5,316.5,0
2005-09-14,311.5,311.5,311.5,311.5,311.5,283
2005-09-15,327.25,327.5,325.5,322.75,322.75,251
2005-09-16,322.5,322.75,321.25,324.25,324.25,316
2005-09-19,324.25,325.0,323.5,320.25,320.25,219
2005-09-20,320.5,320.5,319.5,321.25,321.25,68
2005-09-21,321.25,322.5,320.75,325.25,325.25,453
2005-09-22,325.75,326.25,323.75,332.25,332.25,483
2005-09-23,332.5,334.0,332.0,333.5,333.5,504
2005-09-26,333.0,334.0,332.0,329.25,329.25,72
2005-09-27,329.0,329.75,328.5,327.0,327.0,196
2005-09-28,325.25,327.5,324.5,328.75,328.75,199
2005-09-29,329.25,331.0,329.0,333.5,333.5,289
2005-09-30,333.75,334.5,332.0,346.25,346.25,858
2005-10-03,346.25,348.25,345.5,348.75,348.75,360
2005-10-04,348.0,348.25,344.25,347.25,347.25,350
2005-10-05,347.5,347.75,345.75,345.0,345.0,113
2005-10-06,345.75,346.25,344.75,345.25,345.25,119
2005-10-07,345.0,345.25,343.5,338.0,338.0,274
2005-10-10,338.0,339.5,337.5,339.75,339.75,461
2005-10-11,339.75,342.75,339.0,342.75,342.75,319
2005-10-12,342.75,343.75,341.5,347.5,347.5,215
2005-10-13,347.0,347.25,345.75,343.5,343.5,103
2005-10-14,343.25,344.25,342.5,339.0,339.0,263
2005-10-17,339.0,339.25,337.5,336.25,336.25,289
2005-10-18,336.5,338.0,335.0,328.75,328.75,549
2005-10-19,327.5,329.5,327.0,327.75,327.75,444
2005-10-20,328.75,329.5,326.0,332.25,332.25,471
2005-10-21,332.5,332.75,330.0,330.0,330.0,686
2005-10-24,329.25,329.25,327.25,323.25,323.25,452
2005-10-25,323.0,324.25,322.25,325.5,325.5,496
2005-10-26,325.5,326.75,324.75,323.5,323.5,280
2005-10-27,323.5,325.5,323.25,324.5,324.5,117
2005-10-28,324.75,325.5,322.0,317.75,317.75,422
2005-10-31,317.5,318.75,317.0,317.0,317.0,340
2005-11-01,317.5,319.0,315.75,317.0,317.0,248
2005-11-02,317.0,317.5,315.25,313.0,313.0,123
2005-11-03,313.5,314.0,313.0,313.25,313.25,391
2005-11-04,314.0,315.0,314.0,311.25,311.25,241
2005-11-07,311.25,312.25,310.0,310.0,310.0,459
2005-11-08,310.5,312.75,310.0,313.0,313.0,148
2005-11-09,313.25,315.0,313.25,315.0,315.0,814
2005-11-10,315.25,317.5,315.25,309.75,309.75,358
2005-11-11,310.25,311.0,310.0,311.5,311.5,520
2005-11-14,312.0,314.5,312.0,311.75,311.75,379
2005-11-15,312.0,316.0,311.75,307.0,307.0,366
2005-11-16,308.0,309.0,307.25,306.75,306.75,211
2005-11-17,307.25,307.75,306.25,304.75,304.75,134
2005-11-18,304.75,306.0,303.75,302.0,302.0,478
2005-11-21,301.5,303.5,300.0,298.5,298.5,448
2005-11-22,298.25,300.25,298.25,297.0,297.0,215
2005-11-23,297.75,299.25,297.25,297.0,297.0,215
2005-11-24,297.0,297.0,297.0,297.0,297.0,133
2005-11-25,297.5,298.5,297.0,297.0,297.0,138
2005-11-28,297.25,297.25,295.0,297.5,297.5,350
2005-11-29,299.0,299.75,298.5,300.5,300.5,149
2005-11-30,300.5,301.75,299.5,304.0,304.0,11
2005-12-01,303.75,305.5,303.75,305.5,305.5,11
2005-12-02,303.5,303.5,303.5,303.5,303.5,58
2005-12-05,304.5,304.5,304.5,304.5,304.5,58
2005-12-06,299.75,299.75,299.75,299.75,299.75,1
2005-12-07,299.75,299.75,299.75,297.25,297.25,1
2005-12-08,295.5,295.5,295.5,295.5,295.5,1
2005-12-09,295.0,295.0,295.0,293.0,293.0,1
2005-12-12,299.5,299.5,299.5,299.5,299.5,0
2005-12-13,304.0,304.0,304.0,304.0,304.0,0
2005-12-14,309.5,309.5,309.5,309.5,309.5,723
2005-12-15,323.75,325.5,323.5,318.75,318.75,626
2005-12-16,319.0,321.5,317.5,319.75,319.75,392
2005-12-19,320.5,322.5,318.5,323.25,323.25,362
2005-12-20,323.25,325.0,323.25,328.0,328.0,538
2005-12-21,327.25,328.0,325.25,327.5,327.5,1219
2005-12-22,328.0,329.0,327.5,330.75,330.75,311
2005-12-23,330.75,332.0,330.5,334.5,334.5,388
2005-12-27,334.0,336.0,333.0,340.0,340.0,424
2005-12-28,340.25,340.75,339.25,345.5,345.5,682
2005-12-29,345.0,345.75,344.0,337.25,337.25,986
2005-12-30,336.0,337.0,335.25,339.25,339.25,994
2006-01-03,340.0,343.75,340.0,346.0,346.0,574
2006-01-04,345.0,345.5,343.5,346.25,346.25,607
2006-01-05,346.0,346.75,343.0,339.75,339.75,267
2006-01-06,338.5,339.5,338.25,330.75,330.75,1269
2006-01-09,328.5,329.25,326.0,326.5,326.5,543
2006-01-10,327.0,328.5,327.0,329.25,329.25,308
2006-01-11,329.5,330.0,327.5,330.5,330.5,248
2006-01-12,330.25,330.75,329.0,333.25,333.25,269
2006-01-13,332.0,333.5,331.5,334.75,334.75,591
2006-01-17,333.25,336.5,333.75,328.75,328.75,357
2006-01-18,328.5,328.75,326.25,322.5,322.5,209
2006-01-19,323.0,323.25,322.25,326.5,326.5,993
2006-01-20,326.25,328.5,326.25,326.5,326.5,770
2006-01-23,327.0,328.25,325.5,326.0,326.0,244
2006-01-24,325.75,327.0,325.0,332.5,332.5,601
2006-01-25,332.0,335.75,331.5,342.0,342.0,674
2006-01-26,341.25,342.0,340.0,344.5,344.5,476
2006-01-27,344.25,345.25,343.5,343.5,343.5,1221
2006-01-30,345.25,347.5,343.75,345.25,345.25,594
2006-01-31,345.5,346.75,345.5,343.25,343.25,1404
2006-02-01,343.0,343.5,339.25,339.25,339.25,363
2006-02-02,338.25,340.5,338.25,347.25,347.25,2333
2006-02-03,347.5,351.25,347.5,356.5,356.5,1647
2006-02-06,357.0,359.75,355.0,355.0,355.0,499
2006-02-07,357.25,357.25,355.0,351.75,351.75,1484
2006-02-08,350.25,350.75,348.0,356.75,356.75,1709
2006-02-09,357.5,359.5,357.0,363.25,363.25,3503
2006-02-10,363.75,364.75,357.5,355.25,355.25,1786
2006-02-13,356.0,359.0,354.0,348.0,348.0,426
2006-02-14,348.25,349.0,346.5,347.25,347.25,1198
2006-02-15,348.0,348.5,344.0,352.0,352.0,1340
2006-02-16,352.0,354.25,351.5,359.0,359.0,338
2006-02-17,358.5,359.5,357.0,368.0,368.0,1625
2006-02-21,367.25,371.0,367.0,372.5,372.5,573
2006-02-22,372.25,372.5,370.0,365.5,365.5,884
2006-02-23,365.25,365.25,362.5,366.25,366.25,394
2006-02-24,366.25,368.5,365.5,368.25,368.25,474
2006-02-27,369.75,369.75,367.0,373.25,373.25,632
2006-02-28,374.0,374.0,371.25,370.25,370.25,36
2006-03-01,367.5,367.5,366.0,362.75,362.75,8
2006-03-02,361.25,361.25,359.75,369.0,369.0,24
2006-03-03,371.0,371.0,367.0,373.5,373.5,4
2006-03-06,370.0,370.0,365.25,370.0,370.0,8
2006-03-07,370.0,370.0,369.75,370.5,370.5,13
2006-03-08,371.0,371.0,371.0,376.0,376.0,4
2006-03-09,375.0,375.0,373.0,370.75,370.75,14
2006-03-10,372.0,372.0,369.25,374.5,374.5,5
2006-03-13,370.0,370.0,366.25,360.0,360.0,2
2006-03-14,353.5,353.5,353.25,352.0,352.0,1463
2006-03-15,363.25,364.25,361.25,362.0,362.0,449
2006-03-16,362.5,363.0,360.0,352.75,352.75,1532
2006-03-17,353.0,355.75,351.0,357.5,357.5,1171
2006-03-20,355.25,355.25,351.5,350.25,350.25,421
2006-03-21,351.5,351.5,350.25,352.5,352.5,656
2006-03-22,352.5,355.25,352.5,349.25,349.25,157
2006-03-23,350.0,350.0,348.75,344.0,344.0,376
2006-03-24,344.0,345.0,343.5,342.5,342.5,4122
2006-03-27,342.25,343.75,340.0,339.75,339.75,461
2006-03-28,340.5,340.75,339.25,341.25,341.25,539
2006-03-29,342.25,343.75,341.75,341.75,341.75,531
2006-03-30,341.25,341.75,340.25,344.5,344.5,1139
2006-03-31,343.75,346.5,343.0,347.75,347.75,1372
2006-04-03,344.5,347.5,344.5,342.0,342.0,281
2006-04-04,342.0,342.5,341.0,342.75,342.75,295
2006-04-05,342.5,343.0,341.0,347.0,347.0,970
2006-04-06,347.5,349.75,347.25,352.5,352.5,397
2006-04-07,352.75,353.25,350.5,351.25,351.25,959
2006-04-10,353.25,356.25,352.0,361.0,361.0,678
2006-04-11,360.25,361.25,357.5,367.5,367.5,723
2006-04-12,367.0,367.0,364.0,360.5,360.5,2282
2006-04-13,361.0,363.25,360.25,357.5,357.5,611
2006-04-17,354.0,357.0,353.75,349.5,349.5,203
2006-04-18,350.25,351.75,350.25,355.0,355.0,409
2006-04-19,355.0,357.5,355.0,354.75,354.75,375
2006-04-20,354.5,356.25,354.5,353.0,353.0,99
2006-04-21,351.5,353.0,350.0,352.75,352.75,2115
2006-04-24,354.25,357.25,353.0,350.75,350.75,148
2006-04-25,350.5,350.75,348.0,350.0,350.0,285
2006-04-26,350.0,351.75,348.5,348.5,348.5,748
2006-04-27,348.0,348.25,347.25,342.5,342.5,79
2006-04-28,340.25,342.75,340.0,346.25,346.25,5
2006-05-01,349.0,350.25,349.0,353.25,353.25,7
2006-05-02,356.75,356.75,356.5,355.25,355.25,7
2006-05-03,354.0,354.0,354.0,354.0,354.0,0
2006-05-04,352.25,352.25,352.25,352.25,352.25,0
2006-05-05,361.25,361.25,361.25,361.25,361.25,0
2006-05-08,364.0,364.0,358.75,363.5,363.5,0
2006-05-09,375.5,375.5,375.5,375.5,375.5,0
2006-05-10,377.5,377.5,377.5,377.5,377.5,3
2006-05-11,373.0,373.0,373.0,382.5,382.5,3
2006-05-12,394.0,394.0,394.0,394.0,394.0,2534
2006-05-15,402.75,406.0,398.25,399.5,399.5,1966
2006-05-16,399.0,400.75,395.25,403.5,403.5,1788
2006-05-17,405.0,423.0,403.5,423.0,423.0,3517
2006-05-18,423.0,423.25,418.5,418.5,418.5,1846
2006-05-19,418.5,418.5,414.0,416.25,416.25,3030
2006-05-22,418.75,419.0,409.0,426.25,426.25,3354
2006-05-23,429.75,430.5,426.75,419.75,419.75,1599
2006-05-24,418.0,419.5,417.75,411.75,411.75,1461
2006-05-25,411.0,412.25,404.5,409.5,409.5,4726
2006-05-26,410.25,413.5,410.0,415.5,415.5,2370
2006-05-30,417.5,421.5,414.0,412.0,412.0,1588
2006-05-31,412.25,413.5,406.0,393.5,393.5,3575
2006-06-01,394.25,396.25,392.25,392.0,392.0,1824
2006-06-02,395.0,396.25,392.5,403.75,403.75,1653
2006-06-05,400.75,402.75,400.0,398.5,398.5,2341
2006-06-06,399.0,399.75,395.25,385.0,385.0,1081
2006-06-07,386.5,387.25,384.5,387.75,387.75,604
2006-06-08,387.5,388.75,386.5,383.5,383.5,537
2006-06-09,383.5,384.5,382.75,372.5,372.5,1995
2006-06-12,375.5,378.75,375.0,373.75,373.75,1801
2006-06-13,374.25,375.5,370.0,369.75,369.75,2277
2006-06-14,370.5,372.0,368.75,361.25,361.25,848
2006-06-15,361.5,365.0,360.5,361.5,361.5,1612
2006-06-16,361.5,365.5,361.0,359.0,359.0,995
2006-06-19,359.0,360.5,357.0,358.5,358.5,518
2006-06-20,359.25,363.0,359.25,367.0,367.0,459
2006-06-21,365.25,370.0,364.75,372.0,372.0,186
2006-06-22,373.0,373.0,371.75,365.5,365.5,147
2006-06-23,365.5,366.5,365.0,363.25,363.25,334
2006-06-26,362.0,363.25,360.0,368.5,368.5,126
2006-06-27,368.0,370.0,368.0,378.25,378.25,86
2006-06-28,375.0,378.0,375.0,372.0,372.0,72
2006-06-29,370.75,371.0,367.75,374.0,374.0,299
2006-06-30,376.0,380.0,375.0,371.5,371.5,43
2006-07-03,371.5,378.0,371.25,384.25,384.25,10
2006-07-05,385.25,386.25,382.5,386.5,386.5,1
2006-07-06,390.0,390.0,390.0,390.0,390.0,5
2006-07-07,390.0,391.0,390.0,381.5,381.5,22
2006-07-10,384.5,384.5,381.5,382.5,382.5,1
2006-07-11,388.0,388.0,388.0,398.0,398.0,24
2006-07-12,400.0,400.0,400.0,390.0,390.0,4
2006-07-13,391.0,391.0,390.0,376.0,376.0,4
2006-07-14,366.0,366.0,366.0,366.0,366.0,975
2006-07-17,397.0,401.0,395.75,393.0,393.0,613
2006-07-18,395.0,395.75,393.25,398.0,398.0,995
2006-07-19,397.0,398.0,392.25,393.0,393.0,666
2006-07-20,391.5,394.75,390.75,406.5,406.5,1108
2006-07-21,405.25,408.75,404.0,407.25,407.25,1165
2006-07-24,405.75,405.75,400.0,400.5,400.5,875
2006-07-25,402.5,404.25,401.25,393.25,393.25,622
2006-07-26,395.0,396.0,393.25,382.0,382.0,2403
2006-07-27,383.5,385.0,382.5,387.75,387.75,767
2006-07-28,387.75,389.75,387.0,388.5,388.5,2333
2006-07-31,389.5,394.5,388.75,397.5,397.5,3686
2006-08-01,396.75,397.5,391.75,392.5,392.5,4529
2006-08-02,393.0,403.25,393.0,401.5,401.5,4650
2006-08-03,401.5,405.5,394.5,395.25,395.25,1709
2006-08-04,396.25,400.0,395.75,396.0,396.0,5167
2006-08-07,394.5,396.0,390.5,393.0,393.0,9028
2006-08-08,392.25,393.5,382.75,384.0,384.0,7075
2006-08-09,384.0,389.25,382.75,388.0,388.0,9296
2006-08-10,388.0,390.5,385.25,386.5,386.5,6391
2006-08-11,386.5,390.25,373.0,373.75,373.75,7996
2006-08-14,373.5,379.0,369.75,374.0,374.0,4520
2006-08-15,373.5,378.5,373.0,376.75,376.75,2263
2006-08-16,376.25,381.5,371.25,371.5,371.5,4364
2006-08-17,371.75,375.0,362.75,363.5,363.5,4126
2006-08-18,363.75,366.5,357.25,364.5,364.5,1749
2006-08-21,364.0,368.0,363.0,365.75,365.75,1945
2006-08-22,365.25,367.0,358.75,359.75,359.75,2085
2006-08-23,359.5,369.25,359.5,366.0,366.0,3092
2006-08-24,365.5,375.5,365.5,375.5,375.5,4420
2006-08-25,374.75,387.75,373.5,378.5,378.5,2989
2006-08-28,379.0,388.5,379.0,384.75,384.75,3286
2006-08-29,384.75,387.0,380.0,380.5,380.5,2914
2006-08-30,381.25,397.0,380.5,397.5,397.5,1159
2006-08-31,398.25,404.25,395.5,404.0,404.0,691
2006-09-01,401.5,403.25,397.5,401.25,401.25,710
2006-09-05,406.0,408.0,406.0,404.0,404.0,253
2006-09-06,399.25,399.25,399.25,399.0,399.0,304
2006-09-07,403.5,403.5,403.5,403.5,403.5,159
2006-09-08,401.0,402.0,401.0,400.0,400.0,58
2006-09-11,396.5,396.5,396.5,398.0,398.0,30
2006-09-12,395.0,395.0,395.0,388.75,388.75,1
2006-09-13,389.0,389.0,389.0,381.5,381.5,1
2006-09-14,377.0,377.0,377.0,377.0,377.0,11666
2006-09-15,391.25,398.0,387.5,392.5,392.5,10062
2006-09-18,395.25,398.5,392.25,395.5,395.5,15011
2006-09-19,395.75,411.5,395.75,409.0,409.0,19346
2006-09-20,410.0,413.5,406.25,407.75,407.75,15165
2006-09-21,408.5,422.25,407.5,421.5,421.5,10091
2006-09-22,420.75,421.5,417.5,419.0,419.0,14654
2006-09-25,418.0,419.75,411.25,413.75,413.75,11954
2006-09-26,414.0,426.5,414.0,423.0,423.0,15900
2006-09-27,423.75,430.75,419.25,424.25,424.25,34628
2006-09-28,424.75,447.5,424.5,445.5,445.5,29239
2006-09-29,445.5,452.75,442.0,443.0,443.0,21181
2006-10-02,445.0,458.5,443.5,446.0,446.0,6457
2006-10-03,446.25,447.5,435.25,439.5,439.5,23505
2006-10-04,441.5,471.0,440.25,465.0,465.0,31322
2006-10-05,464.0,486.25,463.5,464.0,464.0,19246
2006-10-06,465.5,476.75,458.5,464.0,464.0,16053
2006-10-09,467.25,497.25,466.25,494.0,494.0,34511
2006-10-10,524.0,524.0,493.25,501.0,501.0,16938
2006-10-11,501.0,531.0,500.5,531.0,531.0,31806
2006-10-12,543.5,551.0,511.5,515.5,515.5,18184
2006-10-13,516.5,538.25,516.5,525.5,525.5,13157
2006-10-16,525.0,538.75,521.5,542.5,542.5,17869
2006-10-17,541.0,555.0,528.75,531.0,531.0,13630
2006-10-18,531.25,531.25,512.25,512.5,512.5,12496
2006-10-19,512.5,528.25,505.5,513.0,513.0,11751
2006-10-20,513.5,523.0,502.5,505.0,505.0,14512
2006-10-23,506.5,521.5,499.0,517.0,517.0,12152
2006-10-24,517.25,527.25,511.5,522.5,522.5,16630
2006-10-25,526.0,540.0,515.25,516.75,516.75,13812
2006-10-26,516.25,517.25,505.25,507.5,507.5,16140
2006-10-27,509.25,522.75,500.25,508.5,508.5,15717
2006-10-30,507.0,513.5,497.25,501.0,501.0,23110
2006-10-31,502.25,503.75,482.75,483.0,483.0,19981
2006-11-01,485.75,494.0,476.5,487.5,487.5,19232
2006-11-02,490.0,509.0,488.0,491.5,491.5,11222
2006-11-03,491.0,493.0,484.75,492.5,492.5,11963
2006-11-06,495.5,501.75,493.5,498.0,498.0,19854
2006-11-07,498.75,501.0,493.25,497.0,497.0,27560
2006-11-08,497.5,518.25,497.5,504.0,504.0,25477
2006-11-09,505.0,508.0,487.0,488.0,488.0,23496
2006-11-10,490.0,491.25,478.25,480.5,480.5,18181
2006-11-13,479.0,487.25,476.5,477.0,477.0,23034
2006-11-14,477.25,492.75,470.5,486.5,486.5,16832
2006-11-15,490.0,497.0,481.25,481.5,481.5,12059
2006-11-16,480.25,485.5,466.25,468.75,468.75,5221
2006-11-17,471.0,474.75,465.0,474.0,474.0,5708
2006-11-20,477.0,486.25,471.75,475.0,475.0,7688
2006-11-21,476.0,480.75,472.0,479.75,479.75,5764
2006-11-22,482.0,498.0,478.0,486.25,486.25,5764
2006-11-23,486.25,486.25,486.25,486.25,486.25,1300
2006-11-24,487.25,501.0,483.0,500.0,500.0,3925
2006-11-27,501.25,508.0,485.75,490.25,490.25,3088
2006-11-28,493.75,493.75,480.5,487.25,487.25,4577
2006-11-29,487.0,492.25,479.0,490.5,490.5,2399
2006-11-30,491.5,505.25,491.0,502.0,502.0,2028
2006-12-01,507.0,507.0,497.5,500.0,500.0,1381
2006-12-04,499.0,500.25,491.5,499.5,499.5,918
2006-12-05,498.0,498.5,493.25,498.0,498.0,631
2006-12-06,495.0,495.0,475.0,475.0,475.0,216
2006-12-07,472.0,476.25,469.5,477.5,477.5,124
2006-12-08,476.0,476.0,468.0,469.0,469.0,8
2006-12-11,470.25,471.5,463.5,475.0,475.0,40
2006-12-12,474.5,477.25,467.75,465.0,465.0,7
2006-12-13,465.0,466.5,464.75,472.5,472.5,9
2006-12-14,472.5,476.25,472.5,477.0,477.0,9926
2006-12-15,491.75,495.0,486.0,494.25,494.25,11464
2006-12-18,494.5,494.75,481.5,487.5,487.5,12128
2006-12-19,487.5,494.5,482.25,492.0,492.0,9595
2006-12-20,492.75,495.0,486.75,493.75,493.75,16960
2006-12-21,494.0,504.25,493.0,503.25,503.25,14086
2006-12-22,504.25,514.5,502.25,514.0,514.0,9649
2006-12-26,516.0,521.25,513.0,516.75,516.75,9590
2006-12-27,515.75,518.0,506.75,507.0,507.0,10026
2006-12-28,507.5,511.25,502.5,504.25,504.25,12316
2006-12-29,504.0,506.75,494.75,501.0,501.0,27006
2007-01-03,493.0,493.75,476.25,476.5,476.5,22414
2007-01-04,478.0,479.75,464.5,467.5,467.5,15557
2007-01-05,469.0,470.75,462.0,470.25,470.25,19820
2007-01-08,470.0,471.25,455.5,464.0,464.0,22266
2007-01-09,461.0,463.5,453.0,453.0,453.0,28888
2007-01-10,453.0,457.5,447.75,449.5,449.5,23174
2007-01-11,450.5,464.5,450.5,456.5,456.5,6913
2007-01-12,458.75,486.5,457.25,479.5,479.5,31960
2007-01-16,480.0,484.5,463.5,464.0,464.0,22819
2007-01-17,463.75,480.0,462.5,477.0,477.0,24322
2007-01-18,477.0,484.75,466.75,471.0,471.0,16383
2007-01-19,471.0,473.0,464.5,467.0,467.0,15765
2007-01-22,466.0,470.5,464.0,465.0,465.0,21969
2007-01-23,466.0,480.75,465.5,480.25,480.25,27608
2007-01-24,481.5,482.5,463.5,466.0,466.0,20165
2007-01-25,468.25,472.5,461.25,468.75,468.75,13409
2007-01-26,468.75,470.5,462.25,463.5,463.5,15215
2007-01-29,465.0,466.25,455.75,456.5,456.5,18326
2007-01-30,457.5,461.25,453.5,459.5,459.5,23804
2007-01-31,460.5,469.5,459.5,467.5,467.5,17325
2007-02-01,467.5,471.75,459.5,460.25,460.25,11784
2007-02-02,459.5,464.5,455.75,461.25,461.25,10452
2007-02-05,462.75,466.0,458.5,458.5,458.5,22120
2007-02-06,458.5,460.5,450.5,451.0,451.0,27512
2007-02-07,452.5,455.5,449.25,452.0,452.0,28877
2007-02-08,452.75,460.0,451.5,457.0,457.0,29226
2007-02-09,459.0,470.5,457.25,460.25,460.25,26323
2007-02-12,462.5,464.0,454.5,455.75,455.75,21288
2007-02-13,456.0,461.25,455.0,459.0,459.0,20044
2007-02-14,461.0,461.25,448.25,451.0,451.0,13023
2007-02-15,452.0,456.0,447.75,453.25,453.25,19918
2007-02-16,453.5,470.0,451.75,468.0,468.0,9040
2007-02-20,468.25,469.5,462.75,464.5,464.5,13933
2007-02-21,465.5,479.25,462.75,476.0,476.0,13169
2007-02-22,477.0,490.5,476.0,489.5,489.5,6468
2007-02-23,490.0,490.0,483.75,484.25,484.25,8703
2007-02-26,484.75,494.0,482.0,483.0,483.0,6178
2007-02-27,482.0,482.75,454.75,470.25,470.25,3670
2007-02-28,469.75,474.75,465.0,474.5,474.5,3947
2007-03-01,474.25,474.25,455.5,468.0,468.0,1973
2007-03-02,462.0,466.75,459.0,459.5,459.5,1157
2007-03-05,460.75,464.25,453.5,468.0,468.0,925
2007-03-06,468.5,468.5,459.75,459.5,459.5,727
2007-03-07,461.75,466.5,461.75,466.5,466.5,118
2007-03-08,465.5,469.25,463.25,464.0,464.0,19
2007-03-09,463.75,469.0,463.75,465.5,465.5,44
2007-03-12,465.5,465.75,464.0,460.0,460.0,44
2007-03-13,461.5,461.5,455.75,456.0,456.0,19
