date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-12-16,166.93,168.37,161.5,164.1,154.15,5052100,5052100,-2.83,-1.7,164.66,"December 16, 19",-0.017
2019-12-13,165.64,167.87,163.91,165.67,155.62,2897200,2897200,0.03,0.01811157,165.82,"December 13, 19",1.811157e-4
2019-12-12,159.31,165.82,158.75,164.89,154.89,2987300,2987300,5.58,3.5,163.15,"December 12, 19",0.035
2019-12-11,157.25,159.52,156.39,159.08,149.43,1676000,1676000,1.83,1.16,158.33,"December 11, 19",0.0116
2019-12-10,156.5,158.14,155.52,157,147.48,1633600,1633600,0.5,0.31949,156.89,"December 10, 19",0.0031949
2019-12-09,156.2,157.48,156.02,156.51,147.02,1728200,1728200,0.31,0.19846,156.67,"December 09, 19",0.0019846
2019-12-06,155,157.29,154.9,156.61,147.11,2436200,2436200,1.61,1.04,156.27,"December 06, 19",0.0104
2019-12-05,154.84,154.89,152.34,153.94,143.99,1628200,1628200,-0.9,-0.58125,153.72,"December 05, 19",-0.0058125
2019-12-04,152.64,155.69,152.37,153.87,143.93,2300800,2300800,1.23,0.80582,153.98,"December 04, 19",0.0080582
2019-12-03,154.22,154.47,151.02,151.14,141.37,3766100,3766100,-3.08,-2,152.21,"December 03, 19",-0.02
2019-12-02,160.46,163.7,158.03,158.03,147.82,2704500,2704500,-2.43,-1.51,159.92,"December 02, 19",-0.0151
2019-11-29,161.11,161.46,159.83,160.05,149.71,789400,789400,-1.06,-0.65794,160.45,"November 29, 19",-0.0065794
2019-11-27,161.75,162.07,160.21,161.51,151.07,1645900,1645900,-0.24,-0.14838,161.26,"November 27, 19",-0.0014838
2019-11-26,159.71,162.76,158.63,161.5,151.06,2769200,2769200,1.79,1.12,160.96,"November 26, 19",0.0112
2019-11-25,157.41,160.34,156.39,159.54,149.23,2505800,2505800,2.13,1.35,158.76,"November 25, 19",0.0135
2019-11-22,152.31,156.79,152.26,156.55,146.43,2226800,2226800,4.24,2.78,155.2,"November 22, 19",0.0278
2019-11-21,152.5,153.77,151.75,152.08,142.25,1595400,1595400,-0.42,-0.27541,152.53,"November 21, 19",-0.0027541
2019-11-20,155,155.09,151.55,152.27,142.43,2476200,2476200,-2.73,-1.76,152.97,"November 20, 19",-0.0176
2019-11-19,158.21,158.23,155.17,155.52,145.47,1524300,1524300,-2.69,-1.7,156.31,"November 19, 19",-0.017
2019-11-18,157.13,157.72,154.5,157.55,147.37,1794200,1794200,0.42,0.26729,156.59,"November 18, 19",0.0026729
2019-11-15,157.27,158.51,156.35,158.33,148.1,1596800,1596800,1.06,0.674,157.73,"November 15, 19",0.00674
2019-11-14,155.82,158,155.48,156.68,146.55,1826200,1826200,0.86,0.55192,156.72,"November 14, 19",0.0055192
2019-11-13,160,160.01,156.15,156.23,146.13,2211900,2211900,-3.77,-2.36,157.46,"November 13, 19",-0.0236
2019-11-12,162.35,163.84,160.76,161.22,150.8,1279900,1279900,-1.13,-0.69603,161.94,"November 12, 19",-0.0069603
2019-11-11,161.96,163.02,161.33,162.18,151.7,1063400,1063400,0.22,0.13584,162.18,"November 11, 19",0.0013584
2019-11-08,163.8,164,161.6,163.22,152.67,1152500,1152500,-0.58,-0.35409,162.94,"November 08, 19",-0.0035409
2019-11-07,165.46,166.83,163.47,163.92,153.33,1978200,1978200,-1.54,-0.93074,164.74,"November 07, 19",-0.0093074
2019-11-06,164.56,164.62,161.91,163.17,152.62,1767400,1767400,-1.39,-0.84468,163.23,"November 06, 19",-0.0084468
2019-11-05,164.6,167.59,163.01,164.85,154.2,2510200,2510200,0.25,0.15188,165.15,"November 05, 19",0.0015188
2019-11-04,159.85,165.03,159.5,164.84,154.19,4303600,4303600,4.99,3.12,163.12,"November 04, 19",0.0312
2019-11-01,154.16,157.1,153.96,156.52,146.4,2129400,2129400,2.36,1.53,155.86,"November 01, 19",0.0153
2019-10-31,155,155.84,151.62,152.66,142.79,2110500,2110500,-2.34,-1.51,153.37,"October 31, 19",-0.0151
2019-10-30,157.75,157.76,154.02,155.84,145.77,1576200,1576200,-1.91,-1.21,155.87,"October 30, 19",-0.0121
2019-10-29,158.93,158.93,156.8,158.01,147.8,1464100,1464100,-0.92,-0.57887,157.91,"October 29, 19",-0.0057887
2019-10-28,158.9,160.39,157.17,158.4,148.16,2597100,2597100,-0.5,-0.31466,158.65,"October 28, 19",-0.0031466
2019-10-25,153.8,158.24,153.51,158.09,147.87,2080600,2080600,4.29,2.79,156.61,"October 25, 19",0.0279
2019-10-24,156.3,156.98,153.04,154.05,144.09,1712600,1712600,-2.25,-1.44,154.69,"October 24, 19",-0.0144
2019-10-23,154.39,156.73,153.69,155.98,145.9,2174800,2174800,1.59,1.03,155.47,"October 23, 19",0.0103
2019-10-22,151.32,154.69,149.85,154.63,144.64,2975000,2975000,3.31,2.19,153.06,"October 22, 19",0.0219
2019-10-21,150.68,154.13,150.09,152.04,142.21,3459700,3459700,1.36,0.90257,152.09,"October 21, 19",0.0090257
2019-10-18,150.48,151.12,149.19,149.91,140.22,2789600,2789600,-0.57,-0.37879,150.07,"October 18, 19",-0.0037879
2019-10-17,151.38,152.42,150.48,150.7,140.96,2585400,2585400,-0.68,-0.4492,151.2,"October 17, 19",-0.004492
2019-10-16,150.03,152.36,149.75,150.77,141.03,3425100,3425100,0.74,0.49323,150.96,"October 16, 19",0.0049323
2019-10-15,147.6,150.13,147.18,149.96,140.27,3187300,3187300,2.36,1.6,149.09,"October 15, 19",0.016
2019-10-14,145.11,147.7,144.39,146.78,137.29,2388200,2388200,1.67,1.15,146.29,"October 14, 19",0.0115
2019-10-11,143.17,147.05,143.17,145.54,136.13,3947900,3947900,2.37,1.66,145.25,"October 11, 19",0.0166
2019-10-10,139.54,141.62,139.15,141.36,132.22,1751500,1751500,1.82,1.3,140.71,"October 10, 19",0.013
2019-10-09,138.83,139.77,137.78,139.25,130.25,2212800,2212800,0.42,0.30253,138.93,"October 09, 19",0.0030253
2019-10-08,140.8,140.94,138.38,138.39,129.45,2382600,2382600,-2.41,-1.71,139.24,"October 08, 19",-0.0171
2019-10-07,141.84,144.23,141.13,142.09,132.91,1778800,1778800,0.25,0.17625,142.48,"October 07, 19",0.0017625
2019-10-04,141.79,143.06,140.69,143,133.76,2166100,2166100,1.21,0.85337,142.25,"October 04, 19",0.0085337
2019-10-03,140.5,141.9,138.59,141.71,132.55,2300900,2300900,1.21,0.86121,140.73,"October 03, 19",0.0086121
2019-10-02,140.16,141.9,139.1,140.78,131.68,2740800,2740800,0.62,0.44235,140.59,"October 02, 19",0.0044235
2019-10-01,145.59,146.84,140.62,141.64,132.49,3434800,3434800,-3.95,-2.71,143.03,"October 01, 19",-0.0271
2019-09-30,145.31,146.5,144.96,145.57,136.16,1693400,1693400,0.26,0.17893,145.68,"September 30, 19",0.0017893
2019-09-27,145.67,146.82,143.91,144.96,135.59,1967700,1967700,-0.71,-0.4874,145.23,"September 27, 19",-0.004874
2019-09-26,147.27,147.48,144.47,145.16,135.78,2033200,2033200,-2.11,-1.43,145.7,"September 26, 19",-0.0143
2019-09-25,143.15,147.82,143.15,147.04,137.54,3551200,3551200,3.89,2.72,146,"September 25, 19",0.0272
2019-09-24,145.93,147.62,142.49,143.25,133.99,5502600,5502600,-2.68,-1.84,144.45,"September 24, 19",-0.0184
2019-09-23,147.54,149.1,145.46,145.67,136.26,4084500,4084500,-1.87,-1.27,146.74,"September 23, 19",-0.0127
2019-09-20,153.36,153.36,148.45,148.78,139.16,5606500,5606500,-4.58,-2.99,150.2,"September 20, 19",-0.0299
2019-09-19,150.22,152.6,149.5,152.45,142.6,5557800,5557800,2.23,1.48,151.52,"September 19, 19",0.0148
2019-09-18,153.3,154.57,148.5,150.91,141.16,22812400,22812400,-2.39,-1.56,151.33,"September 18, 19",-0.0156
2019-09-17,172.37,174.44,171.14,173.3,162.1,4053400,4053400,0.93,0.53954,172.96,"September 17, 19",0.0053954
2019-09-16,172.38,174.95,171.01,173.57,162.35,1546400,1546400,1.19,0.69034,173.18,"September 16, 19",0.0069034
2019-09-13,174.9,176.25,173.01,174.1,162.85,1456400,1456400,-0.8,-0.4574,174.45,"September 13, 19",-0.004574
2019-09-12,174.09,174.68,171.41,173.51,162.3,1520500,1520500,-0.58,-0.33316,173.2,"September 12, 19",-0.0033316
2019-09-11,172.8,173.96,169.69,173.96,162.72,1642700,1642700,1.16,0.6713,172.54,"September 11, 19",0.006713
2019-09-10,167.33,172.5,166.89,172.26,161.13,2407300,2407300,4.93,2.95,170.55,"September 10, 19",0.0295
2019-09-09,163.1,167.63,162.95,167.42,156.6,2271600,2271600,4.32,2.65,166,"September 09, 19",0.0265
2019-09-06,164,164.82,161.62,161.87,151.41,1413400,1413400,-2.13,-1.3,162.77,"September 06, 19",-0.013
2019-09-05,161.06,165.36,160.71,164.38,153.15,2119200,2119200,3.32,2.06,163.48,"September 05, 19",0.0206
2019-09-04,157.54,159.58,157.22,159.06,148.19,1260400,1260400,1.52,0.96483,158.62,"September 04, 19",0.0096483
2019-09-03,155.79,157.25,153.91,155.37,144.75,1270600,1270600,-0.42,-0.26959,155.51,"September 03, 19",-0.0026959
2019-08-30,158.49,160.31,158.16,158.61,147.77,1151500,1151500,0.12,0.07571456,159.03,"August 30, 19",7.571456e-4
2019-08-29,155,158.49,154.88,157.45,146.69,1684600,1684600,2.45,1.58,156.94,"August 29, 19",0.0158
2019-08-28,149.14,154.45,147.82,153.18,142.71,2064900,2064900,4.04,2.71,151.82,"August 28, 19",0.0271
2019-08-27,153.03,154.11,148.8,149.53,139.31,1809600,1809600,-3.5,-2.29,150.81,"August 27, 19",-0.0229
2019-08-26,153.22,154.73,151.66,152.49,142.07,1270800,1270800,-0.73,-0.47644,152.96,"August 26, 19",-0.0047644
2019-08-23,156.51,157.19,151.12,151.97,141.59,2806500,2806500,-4.54,-2.9,153.43,"August 23, 19",-0.029
2019-08-22,158.26,158.99,155.76,158.1,147.3,1156300,1156300,-0.16,-0.1011,157.62,"August 22, 19",-0.001011
2019-08-21,157.77,158.8,157.02,158.18,147.37,1044400,1044400,0.41,0.25987,158,"August 21, 19",0.0025987
2019-08-20,157.56,157.97,155.31,155.84,145.19,1089100,1089100,-1.72,-1.09,156.37,"August 20, 19",-0.0109
2019-08-19,158.47,159.24,157.5,158.31,147.49,1458300,1458300,-0.16,-0.10097,158.35,"August 19, 19",-0.0010097
2019-08-16,154.18,156.91,153.99,156,145.34,1560400,1560400,1.82,1.18,155.63,"August 16, 19",0.0118
2019-08-15,155.41,155.49,151.47,152.82,142.38,1874000,1874000,-2.59,-1.67,153.26,"August 15, 19",-0.0167
2019-08-14,157.78,158.04,154.32,155.06,144.47,1688400,1688400,-2.72,-1.72,155.81,"August 14, 19",-0.0172
2019-08-13,159.64,163.6,157.32,160.52,149.55,1835000,1835000,0.88,0.55124,160.48,"August 13, 19",0.0055124
2019-08-12,161.03,161.23,158.41,158.81,147.96,912200,912200,-2.22,-1.38,159.48,"August 12, 19",-0.0138
2019-08-09,163.72,163.94,160.42,162.13,151.05,1270200,1270200,-1.59,-0.97117,162.16,"August 09, 19",-0.0097117
2019-08-08,162.09,165.2,161.51,164.23,153.01,1793300,1793300,2.14,1.32,163.65,"August 08, 19",0.0132
2019-08-07,157.82,160.87,155.23,160.66,149.68,2398700,2398700,2.84,1.8,158.92,"August 07, 19",0.018
2019-08-06,159.16,162.99,158.56,161.19,150.18,2802100,2802100,2.03,1.28,160.91,"August 06, 19",0.0128
2019-08-05,160.09,160.16,155.02,157.26,146.51,3200700,3200700,-2.83,-1.77,157.48,"August 05, 19",-0.0177
2019-08-02,162.78,164.8,161.33,163.73,152.54,1959100,1959100,0.95,0.58361,163.29,"August 02, 19",0.0058361
2019-08-01,170.16,171.47,162.69,163.31,152.15,3039200,3039200,-6.85,-4.03,165.82,"August 01, 19",-0.0403
2019-07-31,172.44,173.99,168.58,170.53,158.88,1485400,1485400,-1.91,-1.11,171.03,"July 31, 19",-0.0111
2019-07-30,171.54,172.94,169.59,172.39,160.61,1226300,1226300,0.85,0.49551,171.64,"July 30, 19",0.0049551
2019-07-29,174.53,175.04,171.7,172.6,160.81,1389100,1389100,-1.93,-1.11,173.11,"July 29, 19",-0.0111
2019-07-26,175.8,175.92,173.8,174.94,162.99,2003200,2003200,-0.86,-0.48919,174.89,"July 26, 19",-0.0048919
2019-07-25,175.6,176.76,174.63,175.87,163.85,1985700,1985700,0.27,0.15376,175.75,"July 25, 19",0.0015376
2019-07-24,174.79,178.5,174.42,176.01,163.98,2679100,2679100,1.22,0.69798,176.31,"July 24, 19",0.0069798
2019-07-23,171,173.95,171,173.77,161.9,2866400,2866400,2.77,1.62,172.91,"July 23, 19",0.0162
2019-07-22,168.54,171.13,168.24,169.55,157.96,2130700,2130700,1.01,0.59926,169.64,"July 22, 19",0.0059926
2019-07-19,166.17,168.87,166.15,167.13,155.71,2067200,2067200,0.96,0.57772,167.38,"July 19, 19",0.0057772
2019-07-18,164.64,166.5,163.76,165.38,154.08,1681600,1681600,0.74,0.44947,165.21,"July 18, 19",0.0044947
2019-07-17,169.57,169.78,164.74,165.05,153.77,3074900,3074900,-4.52,-2.67,166.52,"July 17, 19",-0.0267
2019-07-16,168.82,172.96,168.82,169.79,158.19,2744100,2744100,0.97,0.57458,170.52,"July 16, 19",0.0057458
2019-07-15,167.51,168.85,166.27,167.9,156.43,2021800,2021800,0.39,0.23282,167.67,"July 15, 19",0.0023282
2019-07-12,164.63,168.44,164.31,167.47,156.03,3310800,3310800,2.84,1.73,166.74,"July 12, 19",0.0173
2019-07-11,160.11,163.36,159.76,162.6,151.49,2499000,2499000,2.49,1.56,161.91,"July 11, 19",0.0156
2019-07-10,162.17,162.82,159.76,159.99,149.06,2077600,2077600,-2.18,-1.34,160.86,"July 10, 19",-0.0134
2019-07-09,159.41,159.94,158.69,159.19,148.31,1218000,1218000,-0.22,-0.13801,159.27,"July 09, 19",-0.0013801
2019-07-08,160.26,161.72,159.04,160.82,149.83,1586300,1586300,0.56,0.34943,160.53,"July 08, 19",0.0034943
2019-07-05,161.08,162.42,159.52,161.97,150.9,1125300,1125300,0.89,0.55252,161.3,"July 05, 19",0.0055252
2019-07-03,160.39,161.53,159.34,161.42,150.39,1180600,1180600,1.03,0.64218,160.76,"July 03, 19",0.0064218
2019-07-02,163.07,163.23,159.51,159.79,148.87,1860200,1860200,-3.28,-2.01,160.84,"July 02, 19",-0.0201
2019-07-01,168.02,168.02,161.56,162.97,151.83,2346800,2346800,-5.05,-3.01,164.18,"July 01, 19",-0.0301
2019-06-28,164.23,166.39,164,164.19,152.97,5311700,5311700,-0.04,-0.02435609,164.86,"June 28, 19",-2.435609e-4
2019-06-27,160.4,164.35,160.04,163.31,152.15,3460900,3460900,2.91,1.81,162.57,"June 27, 19",0.0181
2019-06-26,156.45,161.26,153.51,159.92,148.99,6247600,6247600,3.47,2.22,158.23,"June 26, 19",0.0222
2019-06-25,159.97,160,155.98,155.98,145.32,4793100,4793100,-3.99,-2.49,157.32,"June 25, 19",-0.0249
2019-06-24,164,164.98,160.58,160.9,149.91,3563700,3563700,-3.1,-1.89,162.15,"June 24, 19",-0.0189
2019-06-21,167.73,168.06,165.13,165.35,154.05,2527500,2527500,-2.38,-1.42,166.18,"June 21, 19",-0.0142
2019-06-20,168.39,169.54,166.79,168.5,156.38,2087400,2087400,0.11,0.06532454,168.28,"June 20, 19",6.532454e-4
2019-06-19,166.68,167.45,165.67,166.56,154.58,1608500,1608500,-0.12,-0.07199424,166.56,"June 19, 19",-7.199424e-4
2019-06-18,165.01,169.12,164.71,166.34,154.38,2184300,2184300,1.33,0.80601,166.72,"June 18, 19",0.0080601
2019-06-17,164.47,165,163.06,163.72,151.94,1313400,1313400,-0.75,-0.45601,163.93,"June 17, 19",-0.0045601
2019-06-14,165.2,165.48,162.26,164.55,152.72,1590200,1590200,-0.65,-0.39346,164.1,"June 14, 19",-0.0039346
2019-06-13,163,165.88,162.87,165.67,153.75,2239600,2239600,2.67,1.64,164.81,"June 13, 19",0.0164
2019-06-12,158.73,162.01,158.08,161.37,149.76,1412600,1412600,2.64,1.66,160.49,"June 12, 19",0.0166
2019-06-11,163.46,163.9,158.85,159.44,147.97,1857100,1857100,-4.02,-2.46,160.73,"June 11, 19",-0.0246
2019-06-10,159.78,164,159.7,161.84,150.2,2054500,2054500,2.06,1.29,161.85,"June 10, 19",0.0129
2019-06-07,157.23,159.44,156.25,158.02,146.65,2129500,2129500,0.79,0.50245,157.9,"June 07, 19",0.0050245
2019-06-06,158.3,158.6,155.6,156.85,145.57,1585300,1585300,-1.45,-0.91598,157.02,"June 06, 19",-0.0091598
2019-06-05,161,161.5,157.77,158.59,147.18,2241000,2241000,-2.41,-1.5,159.29,"June 05, 19",-0.015
2019-06-04,154.02,159.89,153.71,159.59,148.11,2854500,2854500,5.57,3.62,157.73,"June 04, 19",0.0362
2019-06-03,151.16,155.41,150.68,152.34,141.38,3918600,3918600,1.18,0.78063,152.81,"June 03, 19",0.0078063
2019-05-31,154.9,156.75,153.79,154.28,143.18,1912400,1912400,-0.62,-0.40026,154.94,"May 31, 19",-0.0040026
2019-05-30,159.78,161.71,157,158.01,146.65,1670400,1670400,-1.77,-1.11,158.91,"May 30, 19",-0.0111
2019-05-29,157.69,160.73,156.22,159.57,148.09,2045900,2045900,1.88,1.19,158.84,"May 29, 19",0.0119
2019-05-28,158.98,160.2,156.81,158.45,147.05,2528400,2528400,-0.53,-0.33338,158.49,"May 28, 19",-0.0033338
2019-05-24,161.75,162.01,158.68,159.93,148.43,1348600,1348600,-1.82,-1.13,160.21,"May 24, 19",-0.0113
2019-05-23,160.1,161.05,158.17,160.59,149.04,2498200,2498200,0.49,0.30606,159.94,"May 23, 19",0.0030606
2019-05-22,166.76,166.9,161.93,162,150.35,3021800,3021800,-4.76,-2.85,163.61,"May 22, 19",-0.0285
2019-05-21,169.5,169.9,167.46,167.99,155.91,1889500,1889500,-1.51,-0.89086,168.45,"May 21, 19",-0.0089086
2019-05-20,168.23,169.85,167.32,168.21,156.11,1672800,1672800,-0.02,-0.01188849,168.46,"May 20, 19",-1.188849e-4
2019-05-17,171.96,174.22,169.65,169.92,157.7,2235100,2235100,-2.04,-1.19,171.26,"May 17, 19",-0.0119
2019-05-16,173.04,179.43,172.87,175.77,163.13,2676900,2676900,2.73,1.58,176.02,"May 16, 19",0.0158
2019-05-15,170.13,173.28,167.46,172.54,160.13,2314900,2314900,2.41,1.42,171.09,"May 15, 19",0.0142
2019-05-14,172.6,174.35,170.74,171.86,159.5,2248700,2248700,-0.74,-0.42874,172.32,"May 14, 19",-0.0042874
2019-05-13,172.81,173.76,170.79,172.3,159.91,1781400,1781400,-0.51,-0.29512,172.28,"May 13, 19",-0.0029512
2019-05-10,178.76,179.54,174.81,178,165.2,1475700,1475700,-0.76,-0.42515,177.45,"May 10, 19",-0.0042515
2019-05-09,177.38,179.67,175.94,179.56,166.65,1601400,1601400,2.18,1.23,178.39,"May 09, 19",0.0123
2019-05-08,180.06,181.09,178.3,179.43,166.53,2029000,2029000,-0.63,-0.34988,179.61,"May 08, 19",-0.0034988
2019-05-07,183.26,183.47,178.11,180.66,167.67,2152300,2152300,-2.6,-1.42,180.75,"May 07, 19",-0.0142
2019-05-06,183.21,186.23,181.61,185.6,172.25,1290300,1290300,2.39,1.3,184.48,"May 06, 19",0.013
2019-05-03,188.72,190.58,187.75,188.06,174.53,1229200,1229200,-0.66,-0.34972,188.8,"May 03, 19",-0.0034972
2019-05-02,185.36,188.08,182.81,187.04,173.59,1477300,1477300,1.68,0.90634,185.98,"May 02, 19",0.0090634
2019-05-01,189.73,189.84,185.62,185.62,172.27,1432900,1432900,-4.11,-2.17,187.03,"May 01, 19",-0.0217
2019-04-30,186.94,190.65,185.56,189.46,175.83,1562800,1562800,2.52,1.35,188.56,"April 30, 19",0.0135
2019-04-29,184.51,187.32,183.16,186.63,173.21,1471400,1471400,2.12,1.15,185.7,"April 29, 19",0.0115
2019-04-26,185.24,186.54,182.89,184.04,170.8,3638100,3638100,-1.2,-0.64781,184.49,"April 26, 19",-0.0064781
2019-04-25,195.76,195.91,188.63,188.87,175.29,3086600,3086600,-6.89,-3.52,191.14,"April 25, 19",-0.0352
2019-04-24,195.1,198.31,194.55,197.86,183.63,1511700,1511700,2.76,1.41,196.91,"April 24, 19",0.0141
2019-04-23,195.52,196.08,194.64,195.13,181.1,1727400,1727400,-0.39,-0.19947,195.28,"April 23, 19",-0.0019947
2019-04-22,197.08,197.51,195.2,195.98,181.88,1529600,1529600,-1.1,-0.55815,196.23,"April 22, 19",-0.0055815
2019-04-18,198.47,199.32,197.82,198.15,183.9,1391700,1391700,-0.32,-0.16123,198.43,"April 18, 19",-0.0016123
2019-04-17,198.48,199.32,196.92,198.06,183.82,1116700,1116700,-0.42,-0.21161,198.1,"April 17, 19",-0.0021161
2019-04-16,196.25,198.57,195.87,197.23,183.04,1457900,1457900,0.98,0.49936,197.22,"April 16, 19",0.0049936
2019-04-15,197,197.96,195.55,196.18,182.07,1829500,1829500,-0.82,-0.41624,196.56,"April 15, 19",-0.0041624
2019-04-12,194,196.98,193.18,196.95,182.78,1651200,1651200,2.95,1.52,195.7,"April 12, 19",0.0152
2019-04-11,191.35,193,190.96,191.87,178.07,1541100,1541100,0.52,0.27175,191.94,"April 11, 19",0.0027175
2019-04-10,190,191.75,189.5,191,177.26,1069400,1069400,1,0.52632,190.75,"April 10, 19",0.0052632
2019-04-09,189.9,190.43,188.85,189.95,176.29,1435500,1435500,0.05,0.02632965,189.74,"April 09, 19",2.632965e-4
2019-04-08,189.14,191.56,188.4,191.38,177.62,1595000,1595000,2.24,1.18,190.45,"April 08, 19",0.0118
2019-04-05,187.93,190.37,187.26,189.9,176.24,2301400,2301400,1.97,1.05,189.18,"April 05, 19",0.0105
2019-04-04,184.8,187.75,184.8,187.67,174.17,1303100,1303100,2.87,1.55,186.74,"April 04, 19",0.0155
2019-04-03,185.59,188,184.28,185.19,171.87,1263900,1263900,-0.4,-0.21553,185.82,"April 03, 19",-0.0021553
2019-04-02,186.51,186.66,183.68,184.03,170.79,1553000,1553000,-2.48,-1.33,184.79,"April 02, 19",-0.0133
2019-04-01,182.27,187,182.22,186.45,173.04,2340900,2340900,4.18,2.29,185.22,"April 01, 19",0.0229
2019-03-29,179.02,182.09,178.91,181.41,168.36,2171500,2171500,2.39,1.34,180.8,"March 29, 19",0.0134
2019-03-28,174.85,178.26,174.85,177.9,165.11,2031500,2031500,3.05,1.74,177,"March 28, 19",0.0174
2019-03-27,175.12,176.49,174.59,176.09,163.43,1571900,1571900,0.97,0.55391,175.72,"March 27, 19",0.0055391
2019-03-26,173.25,175.24,172.47,175.15,162.55,1430500,1430500,1.9,1.1,174.29,"March 26, 19",0.011
2019-03-25,173.92,174.87,171.37,172.07,159.69,1851000,1851000,-1.85,-1.06,172.77,"March 25, 19",-0.0106
2019-03-22,177.55,178.13,173.84,173.99,161.48,2439500,2439500,-3.56,-2.01,175.32,"March 22, 19",-0.0201
2019-03-21,174.45,179.34,172.49,178.99,166.12,3156100,3156100,4.54,2.6,176.94,"March 21, 19",0.026
2019-03-20,172.75,175.77,169.66,175.07,162.48,9287800,9287800,2.32,1.34,173.5,"March 20, 19",0.0134
2019-03-19,183.82,185,180.68,181.41,168.36,4277000,4277000,-2.41,-1.31,182.36,"March 19, 19",-0.0131
2019-03-18,178.13,182.42,178.13,182.4,169.28,2230300,2230300,4.27,2.4,180.98,"March 18, 19",0.024
2019-03-15,179.48,181.84,177.59,177.98,165.18,2481500,2481500,-1.5,-0.83575,179.14,"March 15, 19",-0.0083575
2019-03-14,179.24,179.53,177.5,179.08,166.2,1217000,1217000,-0.16,-0.08926579,178.7,"March 14, 19",-8.926579e-4
2019-03-13,178.28,180.1,177.45,179.53,166.62,1222900,1222900,1.25,0.70114,179.03,"March 13, 19",0.0070114
2019-03-12,177,178.2,175.57,177.17,164.43,1506100,1506100,0.17,0.0960452,176.98,"March 12, 19",9.60452e-4
2019-03-11,172.09,176.62,171.86,176.45,163.76,1683200,1683200,4.36,2.53,174.98,"March 11, 19",0.0253
2019-03-08,169.85,172.62,167.61,171.78,159.43,2059100,2059100,1.93,1.14,170.67,"March 08, 19",0.0114
2019-03-07,176.2,176.62,172.08,172.86,159.82,3743900,3743900,-3.34,-1.9,173.85,"March 07, 19",-0.019
2019-03-06,180.59,180.76,177.35,178.18,164.74,1441900,1441900,-2.41,-1.33,178.76,"March 06, 19",-0.0133
2019-03-05,180.44,181.15,178.55,180.01,166.44,1474500,1474500,-0.43,-0.23831,179.9,"March 05, 19",-0.0023831
2019-03-04,184.07,185.31,179.9,181.14,167.48,1694800,1694800,-2.93,-1.59,182.12,"March 04, 19",-0.0159
2019-03-01,182.02,184.44,182,182.8,169.01,1473300,1473300,0.78,0.42852,183.08,"March 01, 19",0.0042852
2019-02-28,181.46,181.64,180.21,181,167.35,1260600,1260600,-0.46,-0.2535,180.95,"February 28, 19",-0.002535
2019-02-27,181.07,182.24,179.9,181.81,168.1,966200,966200,0.74,0.40868,181.32,"February 27, 19",0.0040868
2019-02-26,180.83,183.96,180.51,181.71,168.01,1612600,1612600,0.88,0.48664,182.06,"February 26, 19",0.0048664
2019-02-25,181.94,183.65,180.68,181.07,167.42,1652900,1652900,-0.87,-0.47818,181.8,"February 25, 19",-0.0047818
2019-02-22,182.07,182.28,176.1,180.49,166.88,2023300,2023300,-1.58,-0.8678,179.62,"February 22, 19",-0.008678
2019-02-21,181.78,183.46,181.42,182.28,168.53,1033800,1033800,0.5,0.27506,182.39,"February 21, 19",0.0027506
2019-02-20,180.98,183.02,180.26,181.91,168.19,1414700,1414700,0.93,0.51387,181.73,"February 20, 19",0.0051387
2019-02-19,179.16,181.8,178.93,180.25,166.66,1836400,1836400,1.09,0.60839,180.33,"February 19, 19",0.0060839
2019-02-15,179,179.5,176.96,179.3,165.78,4730700,4730700,0.3,0.1676,178.59,"February 15, 19",0.001676
2019-02-14,184.54,185.22,182.97,183.92,170.05,1556900,1556900,-0.62,-0.33597,184.04,"February 14, 19",-0.0033597
2019-02-13,186.1,187.04,185.12,185.62,171.62,1364400,1364400,-0.48,-0.25793,185.93,"February 13, 19",-0.0025793
2019-02-12,182.63,186.23,181.95,185.45,171.46,1819500,1819500,2.82,1.54,184.54,"February 12, 19",0.0154
2019-02-11,177.8,181.24,177.65,181.09,167.43,1644700,1644700,3.29,1.85,179.99,"February 11, 19",0.0185
2019-02-08,180.04,180.18,173.77,177.24,163.87,2461400,2461400,-2.8,-1.56,177.06,"February 08, 19",-0.0156
2019-02-07,182.77,183.44,179.95,181.37,167.69,1853700,1853700,-1.4,-0.76599,181.59,"February 07, 19",-0.0076599
2019-02-06,183.39,185.03,182.86,183.81,169.95,1485300,1485300,0.42,0.22902,183.9,"February 06, 19",0.0022902
2019-02-05,183,184.32,182.08,183.73,169.87,1670800,1670800,0.73,0.39891,183.38,"February 05, 19",0.0039891
2019-02-04,179.19,182.74,178.3,182.73,168.95,1694700,1694700,3.54,1.98,181.26,"February 04, 19",0.0198
2019-02-01,178.3,180.12,178.06,179.31,165.79,1812500,1812500,1.01,0.56646,179.16,"February 01, 19",0.0056646
2019-01-31,178.71,178.71,176.58,177.57,164.18,1865100,1865100,-1.14,-0.6379,177.62,"January 31, 19",-0.006379
2019-01-30,175.12,178.23,173.16,177.47,164.09,1562700,1562700,2.35,1.34,176.29,"January 30, 19",0.0134
2019-01-29,174,174.3,172.52,173.58,160.49,1090200,1090200,-0.42,-0.24138,173.47,"January 29, 19",-0.0024138
2019-01-28,173.5,174.33,171.71,173.96,160.84,1355500,1355500,0.46,0.26513,173.33,"January 28, 19",0.0026513
